,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999998,1.0000000000000002
1,1,0,0,False,True,0.7142857142857142,0.9465924656563118
2,2,0,1,True,False,0.9285714285714285,0.9591836734693877
3,3,0,0,False,True,0.9999999999999998,1.0
4,4,0,0,True,True,0.9999999999999998,0.9999999999999999
5,5,0,0,False,True,0.7142857142857142,0.9703883145486957
6,6,0,0,False,True,,0.0
7,7,1,1,True,True,0.9999999999999998,0.9157291161525718
8,8,0,0,False,True,-0.3571428571428571,0.8006407690254357
9,9,0,0,False,True,,0.0
