,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0,0.9999999999999998
1,1,1,1,True,True,0,1.0000000000000002
2,2,0,0,False,True,0,0.8663254299163512
3,3,1,1,True,True,0,0.0
4,4,0,0,False,True,0,0.0
5,5,0,0,False,True,0,0.0
6,6,0,0,False,True,0,0.9682458365518541
7,7,0,0,False,True,0,0.824621125123532
8,8,1,1,True,True,0,0.0
9,9,0,0,False,True,0,0.9725975251592748
10,10,0,0,False,True,0,1.0000000000000002
11,11,0,0,False,True,0,1.0000000000000002
12,12,0,0,False,True,0,0.7907562887984084
13,13,0,0,False,True,0,1.0
14,14,0,0,False,True,0,0.0
