,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.8666666666666666,0.7389617699928746
1,1,0,0,False,True,0.9999999999999999,0.08803245409275813
2,2,0,0,False,True,0.9999999999999999,0.9588086707421094
3,3,0,0,True,True,0.3333333333333333,0.9733285267845752
4,4,0,0,False,True,0.9999999999999999,0.9603855608722545
5,5,0,0,False,True,,0.0
6,6,0,0,False,True,0.9999999999999999,0.592018105207268
7,9,0,0,False,True,0.9999999999999999,0.6338626302166928
8,10,0,0,False,True,0.9999999999999999,0.9307051283814335
9,11,0,0,False,True,,0.0
10,12,0,0,False,True,-0.06666666666666665,0.4977897425745824
11,13,0,0,False,True,,0.0
12,14,0,0,False,True,,0.0
13,16,0,0,False,True,0.9999999999999999,0.9620445852872096
14,17,0,0,False,True,0.8666666666666666,0.8437131336253169
15,18,0,0,False,True,,0.0
16,19,0,0,False,True,0.9999999999999999,0.9370801388386908
17,20,0,0,False,True,0.9999999999999999,0.943120600706784
18,22,0,0,False,True,0.9999999999999999,0.6045119616850059
19,23,0,0,False,True,0.9999999999999999,0.6800494879166465
20,24,0,0,False,True,-0.3333333333333333,0.6222641269414146
21,25,0,0,False,True,0.06666666666666665,0.895686808169923
22,26,0,0,True,True,0.3333333333333333,0.053363383402687745
23,27,0,0,False,True,0.8666666666666666,0.7472241344727117
24,28,0,0,False,True,-0.3333333333333333,0.9554675101321672
25,29,0,0,False,True,,0.0
26,30,0,0,False,True,0.2,0.07766127264474354
27,32,0,0,False,True,0.9999999999999999,0.6944258583371393
28,33,0,0,False,True,0.4666666666666666,0.04008990218436609
29,34,0,0,False,True,0.3333333333333333,0.07416456007400168
30,35,0,0,False,True,,0.0
31,37,0,0,False,True,0.9999999999999999,0.05847053462046862
32,38,0,0,False,True,0.9999999999999999,0.0
33,39,0,0,False,True,0.9999999999999999,0.633729538147396
34,40,0,0,False,True,0.9999999999999999,0.06185895741317419
35,42,0,0,False,True,0.0,0.9623813938018705
36,43,0,0,False,True,-0.3333333333333333,0.0
37,44,0,0,False,True,0.9999999999999999,0.9672666063132626
38,45,0,0,False,True,0.9999999999999999,0.9460802599806519
39,46,1,1,True,True,0.4666666666666666,0.0
40,47,0,0,True,True,0.7333333333333333,0.5585819804359621
41,48,0,0,False,True,,0.0
42,49,0,0,False,True,,0.0
