,id,pred1,pred2,label,agree,kt,cos_sim
0,1,0,0,False,True,-0.2,0.049190111341746265
1,2,0,0,False,True,0.4666666666666666,0.46702687164360174
2,3,1,1,True,True,0.3333333333333334,0.6417222365846171
3,4,0,0,False,True,0.06666666666666665,0.9918738900756556
4,5,0,0,False,True,0.4666666666666666,0.6591247899463382
5,6,1,1,False,True,0.6,0.27378703691009704
6,7,1,1,False,True,0.8666666666666666,0.2812324331769203
7,9,1,1,False,True,0.7333333333333333,0.40857528153788336
8,10,1,1,False,True,0.06666666666666665,0.9402237066553369
9,12,0,0,False,True,0.7333333333333333,0.0
10,13,0,0,False,True,0.2,0.7845234763208636
11,14,0,0,False,True,0.4666666666666666,0.9271726499455306
12,15,0,0,False,True,0.6,0.0
13,16,0,0,False,True,0.7333333333333333,0.5296394778739674
14,17,1,1,False,True,-0.6,0.9288921249047948
15,18,1,1,False,True,-0.4666666666666666,0.0
16,19,0,0,False,True,0.4666666666666666,0.7672118338351145
17,20,1,1,False,True,0.3333333333333333,0.9883353184397585
18,21,0,0,False,True,-0.06666666666666665,0.0
19,23,1,1,False,True,-0.3333333333333333,0.5988173899253456
20,24,0,0,False,True,0.06666666666666665,0.9822188769315783
21,25,1,1,False,True,-0.2,0.8816987554041678
22,26,1,1,True,True,-0.06666666666666665,0.0
23,27,1,1,False,True,-0.06666666666666665,0.0
24,28,0,0,False,True,0.6,0.7585786599394946
25,29,1,1,False,True,-0.4666666666666666,0.0
26,31,0,0,False,True,0.9999999999999999,0.4853241064694356
27,33,0,0,False,True,0.06666666666666665,0.9102844504120171
28,34,1,1,False,True,0.3333333333333333,0.773942304610036
29,35,0,0,False,True,-0.06666666666666665,0.9811949522073636
30,37,0,0,False,True,-0.2,0.16002645283972772
31,38,0,0,False,True,0.2,0.6529239787634692
32,39,0,0,False,True,0.06666666666666665,0.4884657718926078
33,40,1,1,False,True,-0.06666666666666665,0.10206207261596574
34,41,0,0,False,True,-0.06666666666666665,0.6780918908527009
35,42,1,1,False,True,-0.06666666666666665,0.0
36,43,0,0,False,True,0.6,0.5253678187487907
37,45,0,0,False,True,0.7333333333333333,0.6352099262458155
38,46,1,1,True,True,0.2,0.0
39,47,1,1,True,True,-0.06666666666666665,0.912258462840241
40,48,0,0,False,True,0.7333333333333333,0.28152663528840677
