,id,pred1,pred2,label,agree,kt,cos_sim
0,2,0,0,False,True,-0.4666666666666666,0.3224471443871732
1,3,0,1,True,False,0.06666666666666665,0.7343418693075583
2,4,0,0,False,True,-0.3333333333333333,0.9453988799443833
3,5,0,0,False,True,,0.0
4,6,0,1,False,False,0.6,0.11734846612387811
5,9,0,1,False,False,0.4666666666666666,0.6201079731023339
6,10,0,1,False,False,-0.3333333333333333,0.8693737310047961
7,13,0,0,False,True,,0.0
8,14,0,0,False,True,,0.0
9,16,0,0,False,True,0.3333333333333333,0.3785334100142663
10,17,0,1,False,False,-0.2,0.8271591992570929
11,18,0,1,False,False,,0.0
12,19,0,0,False,True,0.06666666666666665,0.4930522089400845
13,20,0,1,False,False,0.06666666666666665,0.9034458867493047
14,21,0,0,False,True,0.2,0.9286701033841567
15,24,0,0,False,True,0.4666666666666666,0.8777908163823702
16,25,0,1,False,False,-0.2,0.8798826901281198
17,27,0,1,False,False,-0.06666666666666665,0.45300682019069366
18,28,0,0,False,True,0.2,0.6313705273733617
19,29,0,1,False,False,,0.0
20,35,0,0,False,True,,0.0
21,37,0,0,False,True,0.2,0.6503324771430898
22,38,0,0,False,True,-0.06666666666666665,0.6987229620439434
23,39,0,0,False,True,-0.6,0.4394519058191578
24,42,0,1,False,False,-0.06666666666666665,0.5667675890816686
25,43,0,0,False,True,0.6,0.569857553415244
26,48,0,0,False,True,-0.06666666666666665,0.22755204959542974
