,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.8666666666666666,0.0
1,2,0,0,False,True,-0.2,0.8835285614953836
2,3,1,0,True,False,0.3333333333333334,0.9612370197756297
3,4,0,0,False,True,-0.7333333333333333,0.9553175278133277
4,5,0,0,False,True,,0.0
5,6,1,0,False,False,0.9999999999999999,0.8537868318231856
6,8,0,0,False,True,0.7333333333333333,0.0
7,9,1,0,False,False,0.2,0.6338626302166928
8,10,1,0,False,False,0.3333333333333333,0.8727708153369337
9,11,0,0,False,True,,0.0
10,13,0,0,False,True,,0.0
11,14,0,0,False,True,,0.0
12,16,0,0,False,True,0.3333333333333333,0.9092447577192618
13,17,1,0,False,False,0.06666666666666665,0.9368822468009846
14,18,1,0,False,False,,0.0
15,19,0,0,False,True,0.3333333333333333,0.8953012461948059
16,20,1,0,False,False,0.2,0.9145520925315939
17,21,0,0,False,True,-0.06666666666666665,0.0
18,24,0,0,False,True,-0.4666666666666666,0.8917140349652012
19,25,1,0,False,False,-0.06666666666666665,0.9331389496316869
20,27,1,0,False,False,0.4666666666666666,0.0
21,28,0,0,False,True,0.3333333333333333,0.8964727308930182
22,29,1,0,False,False,,0.0
23,32,1,0,False,False,0.9999999999999999,0.0
24,35,0,0,False,True,,0.0
25,37,0,0,False,True,0.6,0.026490647141300873
26,38,0,0,False,True,0.7333333333333333,0.9455096645814426
27,39,0,0,False,True,0.06666666666666665,0.962842025100722
28,42,1,0,False,False,-0.3333333333333333,0.0
29,43,0,0,False,True,0.9999999999999999,0.9245384338365176
30,44,1,0,False,False,0.7333333333333333,0.0
31,48,0,0,False,True,-0.06666666666666665,0.9279832907977162
32,49,1,0,False,False,,0.0
