,id,pred1,pred2,label,agree,kt,cos_sim
0,2,0,0,False,True,-0.3333333333333333,0.4592561614291688
1,3,0,1,True,False,0.8666666666666666,0.5529507431752001
2,4,0,0,False,True,0.06666666666666665,0.9453988799443833
3,5,0,0,False,True,,0.0
4,6,0,1,False,False,0.9999999999999999,0.11734846612387811
5,9,0,1,False,False,0.3333333333333333,0.6201079731023339
6,10,0,1,False,False,0.2,0.5222847741236435
7,11,0,0,False,True,,0.0
8,13,0,0,False,True,,0.0
9,14,0,0,False,True,,0.0
10,16,0,0,False,True,0.3333333333333333,0.3785334100142663
11,17,0,1,False,False,0.9999999999999999,0.8843163908551528
12,18,0,1,False,False,,0.0
13,19,0,0,False,True,-0.06666666666666665,0.4930522089400845
14,21,0,0,False,True,-0.06666666666666665,0.6625394712977609
15,27,0,1,False,False,0.4666666666666666,0.7426712255859643
16,28,0,0,False,True,0.6,0.8357287448141892
17,29,0,1,False,False,,0.0
18,32,0,1,False,False,0.8666666666666666,0.6963106238227913
19,35,0,0,False,True,,0.0
20,37,0,0,False,True,0.6,0.5174094612657246
21,38,0,0,False,True,0.7333333333333333,0.8142042174479036
22,39,0,0,False,True,-0.06666666666666665,0.3018537766524362
23,42,0,1,False,False,-0.06666666666666665,0.587180674734059
24,43,0,0,False,True,0.8666666666666666,0.8916451401205646
25,44,0,1,False,False,0.9999999999999999,0.9018697156226164
26,48,0,0,False,True,-0.2,0.2090199042874853
27,49,0,1,False,False,,0.0
