,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.911111111111111,0.9999999999999999
1,1,0,0,False,True,0.911111111111111,0.0
2,2,0,0,False,True,0.8666666666666666,0.9850746268656716
3,3,0,0,False,True,0.9555555555555554,0.9934899850509512
4,4,0,0,False,True,0.8222222222222221,0.9836650340562105
5,5,0,0,False,True,0.911111111111111,0.9076506967077382
6,6,0,0,False,True,0.8222222222222221,0.875684395880935
7,7,0,0,True,True,0.7777777777777777,0.8935455289327456
8,8,0,0,False,True,0.8222222222222221,1.0000000000000002
9,9,1,1,True,True,0.9555555555555554,0.9497111242436802
