,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999998,1.0000000000000002
1,1,0,0,False,True,0.7142857142857142,0.9928957784307643
2,2,1,1,True,True,0.3571428571428571,0.9591836734693877
3,3,0,0,False,True,0.9999999999999998,0.9932740843258757
4,4,0,0,True,True,0.7142857142857142,0.9999999999999999
5,5,0,0,False,True,0.9285714285714285,0.951290253243983
6,6,0,0,False,True,,0.0
7,7,1,1,True,True,0.3571428571428571,0.9621023987294832
8,8,0,0,False,True,0.07142857142857142,0.8703378210242929
9,9,0,0,False,True,0.7142857142857142,0.8427009716003844
