,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,1.0
1,1,0,0,False,True,0.9999999999999999,1.0
2,2,0,0,False,True,0.7333333333333333,1.0
3,3,0,0,True,True,0.9999999999999999,1.0000000000000002
4,4,0,0,False,True,0.9999999999999999,1.0
5,5,0,0,False,True,0.9999999999999999,1.0
6,6,0,0,False,True,0.9999999999999999,1.0
7,7,0,0,False,True,-0.06666666666666665,0.07868894753646337
8,8,0,0,False,True,0.7333333333333333,0.956724200313484
9,9,0,0,False,True,0.3333333333333333,0.483183963828173
