,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,1,False,False,-0.21428571428571427,0.6437963064592142
1,1,0,1,False,False,-0.4999999999999999,0.9629629629629629
2,2,1,1,True,True,0.3333333333333334,0.8783100656536798
3,3,0,1,False,False,0.42857142857142855,0.7749319199255381
4,4,0,1,True,False,-0.14285714285714285,0.6900655593423543
5,5,0,1,False,False,-0.3571428571428571,0.8065617122487496
6,6,0,0,False,True,-0.07142857142857142,0.8908708063747479
7,7,1,1,True,True,-0.2857142857142857,0.8198915917499229
8,8,0,1,False,False,0.5714285714285714,0.9526610232449335
9,9,0,0,False,True,0.21428571428571427,0.8928364443433809
