,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.6363636363636362,0.7267220926874316
1,1,0,0,False,True,0.19999999999999998,0.5345224838248487
2,2,0,0,False,True,0.2727272727272727,0.9591663046625439
3,3,0,0,False,True,0.6323529411764706,1.0000000000000002
4,4,0,0,False,True,0.05555555555555555,0.9263710192499128
5,5,0,0,False,True,0.4222222222222222,0.9831920802501751
6,6,0,0,False,True,0.018181818181818184,0.9417419115948376
7,7,0,0,False,True,-0.5,1.0
8,8,0,0,False,True,0.04761904761904762,1.0
9,9,0,0,False,True,0.1515151515151515,0.9238226430771597
10,10,0,0,False,True,0.303030303030303,0.0
11,11,0,0,False,True,0.022222222222222223,1.0
12,12,0,0,False,True,,0.0
13,13,0,0,False,True,-0.04761904761904762,1.0000000000000002
14,14,0,0,False,True,0.10256410256410255,0.8000946913656629
15,15,0,0,False,True,0.06666666666666667,1.0000000000000002
16,16,0,0,False,True,0.12820512820512817,1.0000000000000002
17,17,0,0,False,True,-0.24444444444444444,0.9999999999999999
18,18,0,0,False,True,-0.1111111111111111,0.9354143466934853
19,19,0,0,False,True,0.37777777777777777,0.9698686309445845
