,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.1818181818181818,0.7267220926874316
1,1,0,0,False,True,0.0,0.8058229640253802
2,2,0,0,False,True,0.3090909090909091,0.76
3,3,0,0,False,True,0.30882352941176466,0.0
4,4,0,0,False,True,-0.05555555555555555,0.9263710192499128
5,5,0,0,False,True,0.4222222222222222,0.9519716382329885
6,6,0,0,False,True,0.4909090909090909,1.0
7,7,0,0,False,True,-0.5,0.9401267913629436
8,8,0,0,False,True,-0.13235294117647056,1.0
9,9,0,0,False,True,0.0,1.0000000000000002
10,10,0,0,False,True,-0.23636363636363636,0.0
11,11,0,0,False,True,-0.05555555555555555,0.9380831519646858
12,12,0,0,False,True,,0.0
13,13,0,0,False,True,0.4285714285714286,1.0000000000000002
14,14,0,0,False,True,0.10256410256410255,1.0000000000000002
15,15,0,0,False,True,0.4909090909090909,1.0000000000000002
16,16,0,0,False,True,0.12820512820512817,0.8682431421244593
17,17,0,0,False,True,-0.1515151515151515,0.990353802231693
18,18,0,0,False,True,-0.1111111111111111,0.6390096504226938
19,19,0,0,False,True,0.303030303030303,0.9698686309445845
