,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,1.0000000000000002
1,1,0,0,False,True,,0.0
2,2,0,0,False,True,0.9999999999999999,1.0000000000000002
3,3,0,0,False,True,0.9999999999999999,0.9511897312113418
4,4,0,0,False,True,0.9999999999999999,0.9233805168766386
5,5,0,0,False,True,0.9999999999999999,0.9999999999999998
6,6,0,0,False,True,0.9999999999999999,0.9999999999999998
7,7,0,0,False,True,0.8666666666666666,1.0
8,8,0,0,False,True,0.8666666666666666,0.9999999999999998
9,9,0,0,False,True,0.8666666666666666,0.8783100656536799
