,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,1,False,False,-0.21428571428571427,0.7134983553924282
1,1,0,1,False,False,-0.4999999999999999,0.9174166160749154
2,2,1,1,True,True,-0.14285714285714285,0.8369213330918602
3,3,0,1,False,False,0.0,0.8366600265340756
4,4,0,1,True,False,0.21428571428571427,0.7934920476158722
5,5,0,1,False,False,0.0,0.8065617122487496
6,6,0,0,False,True,0.21428571428571427,0.8908708063747479
7,7,1,1,True,True,0.14285714285714285,0.8198915917499229
8,8,0,1,False,False,-0.2857142857142857,0.842651217058263
9,9,0,0,False,True,-1.0,0.0
