,id,pred1,pred2,label,agree,kt,cos_sim
0,0,1,0,False,False,0.9999999999999998,1.0000000000000002
1,1,1,0,False,False,0.9999999999999998,0.0
2,2,1,1,True,True,0.3333333333333334,0.0
3,3,1,0,False,False,0.9999999999999998,0.0
4,4,1,0,True,False,0.4999999999999999,0.0
5,5,1,0,False,False,0.9999999999999998,1.0
6,6,0,0,False,True,0.9999999999999998,1.0000000000000002
7,7,1,1,True,True,0.14285714285714285,0.0
8,8,1,0,False,False,0.5714285714285714,0.0
9,9,0,0,False,True,0.9999999999999998,1.0000000000000002
