,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,0.9053831395896118
1,1,0,0,False,True,0.9999999999999999,1.0
2,2,0,0,False,True,0.9999999999999999,0.9265990819042822
3,3,0,0,True,True,0.8666666666666666,0.8311444379685091
4,4,0,0,False,True,0.6,0.6538625481582945
5,5,0,0,False,True,,0.0
6,6,0,0,False,True,,0.0
7,7,0,0,False,True,0.8666666666666666,0.9899494936611665
8,8,0,0,False,True,-0.06666666666666665,0.40836157214494
9,9,0,0,False,True,0.9999999999999999,0.9827076298239908
