,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,0.940466585133004
1,1,0,0,False,True,0.9999999999999999,1.0
2,2,0,0,False,True,0.9999999999999999,0.9338145262192008
3,3,0,0,True,True,0.8666666666666666,0.9916559128065041
4,4,0,0,False,True,0.9999999999999999,0.6538625481582945
5,5,0,0,False,True,,0.0
6,6,0,0,False,True,,0.0
7,7,0,0,False,True,0.8666666666666666,0.9899494936611665
8,8,0,0,False,True,-0.06666666666666665,0.34097520463683817
9,9,0,0,False,True,0.9999999999999999,0.8999999999999999
