,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,1.0
1,1,0,0,False,True,0.9999999999999999,1.0
2,2,0,0,False,True,0.9999999999999999,0.9999999999999999
3,3,0,0,True,True,0.6,1.0
4,4,0,0,False,True,0.8666666666666666,0.992165074164342
5,5,0,0,False,True,0.9999999999999999,1.0
6,6,0,0,False,True,0.9999999999999999,1.0
7,7,0,0,False,True,0.9999999999999999,0.9522235210297849
8,8,0,0,False,True,0.9999999999999999,1.0000000000000002
9,9,0,0,False,True,0.9999999999999999,0.9999999999999998
10,10,0,0,False,True,0.9999999999999999,0.9999999999999999
11,11,0,0,False,True,0.8666666666666666,0.9999999999999999
12,12,0,0,False,True,-0.06666666666666665,1.0
13,13,0,0,False,True,0.9999999999999999,0.7059820679230189
14,14,0,0,False,True,0.9999999999999999,1.0
15,15,0,0,False,True,0.9999999999999999,1.0000000000000002
16,16,0,0,False,True,0.9999999999999999,1.0
17,17,0,0,False,True,0.9999999999999999,1.0
18,18,0,0,False,True,0.9999999999999999,0.9521574310926242
19,19,0,0,False,True,0.9999999999999999,0.9889374630342133
20,20,0,0,False,True,0.8666666666666666,1.0000000000000002
21,21,0,0,False,True,0.4666666666666666,0.9499474887316665
22,22,0,0,False,True,0.2,1.0000000000000002
23,23,0,0,False,True,0.9999999999999999,1.0000000000000002
24,24,0,0,False,True,-0.2,0.9890184463808421
25,25,0,0,False,True,-0.3333333333333333,0.9880567125247204
26,26,0,0,True,True,0.9999999999999999,0.9645629237483712
27,27,0,0,False,True,0.9999999999999999,1.0
28,28,0,0,False,True,-0.3333333333333333,1.0000000000000002
29,29,0,0,False,True,0.3333333333333333,0.975350799563659
30,30,0,0,False,True,0.2,0.9741119636094501
31,31,0,0,False,True,0.9999999999999999,1.0000000000000002
32,32,0,0,False,True,0.9999999999999999,1.0
33,33,0,0,False,True,0.3333333333333333,0.9834284698634994
34,34,0,0,False,True,0.06666666666666665,0.6193093633164736
35,35,0,0,False,True,0.3333333333333333,1.0
36,36,0,0,False,True,0.9999999999999999,0.0
37,37,0,0,False,True,-0.06666666666666665,0.9209386620854136
38,38,0,0,False,True,0.9999999999999999,0.0
39,39,0,0,False,True,0.9999999999999999,1.0000000000000002
40,40,0,0,False,True,0.9999999999999999,0.9999999999999999
41,41,0,0,False,True,0.9999999999999999,1.0
42,42,0,0,False,True,0.3333333333333334,1.0
43,43,0,0,False,True,-0.3333333333333333,0.9999999999999998
44,44,0,0,False,True,0.9999999999999999,1.0000000000000002
45,45,0,0,False,True,0.9999999999999999,0.9999999999999999
46,46,1,1,True,True,0.9999999999999999,0.0
47,47,0,0,True,True,-0.3333333333333334,0.8608356917121099
48,48,0,0,False,True,0.6,0.9593305497961355
49,49,0,0,False,True,0.2,1.0
