,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.1515151515151515,0.9726264922049436
1,1,0,0,False,True,-0.07142857142857142,0.8936898464132567
2,2,0,0,False,True,-0.2941176470588236,0.9774920645403723
3,3,0,0,True,True,-0.08771929824561403,0.9689357293948545
4,4,0,0,False,True,0.06461538461538462,0.0
5,5,0,0,False,True,0.13333333333333333,0.0
6,6,0,0,False,True,0.33333333333333337,0.0
7,7,0,0,False,True,-0.3333333333333333,0.9696634739677743
8,8,0,0,False,True,0.45454545454545453,0.9694584179118515
9,9,0,0,False,True,0.15789473684210525,0.9487108412240661
