,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,-0.8666666666666666,0.5830951894845301
1,1,0,0,False,True,0.06666666666666665,0.8839599998785473
2,2,0,0,False,True,0.3333333333333333,0.6543303050815759
3,3,0,0,False,True,0.6,0.5983211225424633
4,4,1,1,False,True,-0.06666666666666665,0.629940788348712
5,5,0,0,False,True,0.4666666666666666,0.6708203932499369
6,6,0,0,False,True,0.2,0.8332051183416778
7,7,0,0,False,True,-0.6,0.539905524799017
8,8,1,1,False,True,-0.4666666666666666,0.719874033065356
9,9,0,0,False,True,0.2,0.8959786703810408
10,10,0,0,False,True,0.8666666666666666,0.7280252083092642
11,11,0,0,False,True,-0.6,0.43047301604613925
12,12,0,0,False,True,0.6,0.5883484054145522
13,13,1,1,False,True,0.6,0.8332051183416778
14,14,0,0,False,True,0.9999999999999999,0.8332051183416778
