,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,0.24748737341529162
1,1,0,0,False,True,-0.3333333333333333,0.5454545454545454
2,2,0,0,False,True,-0.3333333333333333,0.26666666666666666
3,3,0,0,False,True,0.9999999999999999,0.16012815380508716
4,4,0,1,False,False,0.2,0.09622504486493763
5,5,0,0,False,True,0.06666666666666665,0.10882143751650175
6,6,0,0,False,True,0.06666666666666665,0.23782574707724707
7,7,0,0,False,True,0.6,0.27668578554642986
8,8,0,1,False,False,0.9999999999999999,0.12561485860426555
9,9,0,0,False,True,0.06666666666666665,0.07647191129018727
10,10,0,0,False,True,0.7333333333333333,0.4879500364742666
11,11,0,0,False,True,0.6,0.2676516895156553
12,12,0,0,False,True,0.06666666666666665,0.20100756305184242
13,13,0,1,False,False,-0.4666666666666666,0.16357216402190616
14,14,0,0,False,True,0.9999999999999999,0.08006407690254358
