,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,0.4423258684646914
1,1,0,0,False,True,,0.0
2,2,0,0,False,True,-0.3333333333333333,0.41702882811414954
3,3,0,0,False,True,0.9999999999999999,0.0936585811581694
4,4,0,0,False,True,-0.2,0.07647191129018724
5,5,0,0,False,True,0.9999999999999999,0.29019050004400465
6,6,0,0,False,True,0.06666666666666665,0.16692446522239712
7,7,0,0,False,True,0.9999999999999999,0.12856486930664499
8,8,0,0,False,True,0.9999999999999999,0.2204155075111935
9,9,0,0,False,True,-0.06666666666666665,0.07443229275647868
10,10,0,0,False,True,,0.0
11,11,0,0,False,True,0.9999999999999999,0.1421338109037403
12,12,0,0,False,True,0.06666666666666665,0.29346959282671103
13,13,0,0,False,True,-0.4666666666666666,0.23918243661746993
14,14,0,0,False,True,0.9999999999999999,0.0936585811581694
