,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.06666666666666665,0.4423258684646914
1,1,0,0,False,True,,0.0
2,2,0,0,False,True,0.9999999999999999,0.33174440134851857
3,3,0,0,False,True,0.9999999999999999,0.0936585811581694
4,4,0,0,False,True,0.8666666666666666,0.13006649542861798
5,5,0,0,False,True,-0.4666666666666666,0.29580398915498074
6,6,0,0,False,True,0.9999999999999999,0.16692446522239712
7,7,0,0,False,True,0.9999999999999999,0.16412198797244362
8,8,0,0,False,True,0.9999999999999999,0.2360668426093901
9,9,0,0,False,True,0.9999999999999999,0.07443229275647868
10,10,0,0,False,True,,0.0
11,11,0,0,False,True,0.9999999999999999,0.2558408596267325
12,12,0,0,False,True,0.9999999999999999,0.3785166493051126
13,13,0,0,False,True,0.9999999999999999,0.23918243661746993
14,14,0,0,False,True,0.9999999999999999,0.0936585811581694
