,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,0.8340576562282991
1,1,0,0,False,True,,0.0
2,2,0,0,False,True,0.9999999999999999,0.8340576562282991
3,3,0,0,False,True,0.9999999999999999,0.6298897789321866
4,4,1,0,False,False,-0.2,0.8609460320922785
5,5,0,0,False,True,0.06666666666666665,0.8499999999999999
6,6,0,0,False,True,0.9999999999999999,0.6298897789321866
7,7,0,0,False,True,0.6,0.6847623832623257
8,8,1,0,False,False,0.9999999999999999,0.6298897789321866
9,9,0,0,False,True,0.06666666666666665,0.6488856845230502
10,10,0,0,False,True,,0.0
11,11,0,0,False,True,0.6,0.8804087784801331
12,12,0,0,False,True,0.9999999999999999,0.6488856845230502
13,13,1,0,False,False,0.9999999999999999,0.6298897789321866
14,14,0,0,False,True,0.9999999999999999,0.6298897789321866
