,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,0.0
1,1,0,0,False,True,,0.0
2,2,0,0,False,True,0.9999999999999999,0.2730094531159741
3,3,0,0,False,True,0.06666666666666665,0.0936585811581694
4,4,1,0,False,False,-0.06666666666666665,0.13006649542861798
5,5,0,0,False,True,0.2,0.0
6,6,0,0,False,True,0.9999999999999999,0.0
7,7,0,0,False,True,0.9999999999999999,0.16412198797244362
8,8,1,0,False,False,-0.3333333333333333,0.0
9,9,0,0,False,True,-0.4666666666666666,0.06622661785325219
10,10,0,0,False,True,,0.0
11,11,0,0,False,True,0.06666666666666665,0.0
12,12,0,0,False,True,0.9999999999999999,0.3785166493051126
13,13,1,0,False,False,0.6,0.16481712868606585
14,14,0,0,False,True,0.9999999999999999,0.0
