,id,pred1,pred2,label,agree,kt,cos_sim
0,0,1,0,False,False,0.3695652173913043,0.0
1,1,1,0,False,False,-0.16483516483516486,0.8705556460486216
2,2,1,1,True,True,-0.4848484848484848,0.9395584757365169
3,3,1,0,False,False,-0.2571428571428572,0.0
4,4,1,0,True,False,0.05128205128205127,0.0
5,5,1,0,False,False,0.3626373626373627,0.0
6,6,1,0,False,False,,0.0
7,7,1,1,True,True,0.24444444444444444,0.8666666666666667
8,8,1,0,False,False,0.33333333333333337,0.9584769029415859
9,9,1,0,False,False,-0.6166666666666666,0.0
