,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,,0.0
1,1,1,1,True,True,-0.2121212121212121,0.9086882225022429
2,2,0,0,False,True,,0.0
3,3,1,1,True,True,0.9999999999999999,0.0
4,5,0,0,False,True,-0.0909090909090909,0.7110571291368637
5,6,0,0,False,True,,0.0
6,7,0,0,False,True,0.8484848484848484,0.8677218312746245
7,8,1,1,True,True,-0.4666666666666666,0.8495690637658717
8,9,0,0,False,True,,0.0
9,10,0,0,False,True,,0.0
10,11,0,0,False,True,,0.0
11,13,0,0,False,True,0.6969696969696969,0.8510808565222368
12,14,0,0,False,True,0.8787878787878787,0.9443568758679046
13,15,0,0,False,True,0.7272727272727272,0.917463421851129
14,16,0,0,False,True,0.8181818181818181,0.9057952949088827
15,17,0,0,False,True,0.6666666666666666,0.9246878495187546
16,18,0,0,False,True,0.8181818181818181,0.8934179489628384
17,19,0,0,False,True,,0.0
18,21,0,0,False,True,-0.0303030303030303,0.92880922000386
19,22,1,1,True,True,0.303030303030303,0.8528028654224417
20,23,0,0,False,True,,0.0
21,25,0,0,False,True,0.4848484848484848,0.8613973647824799
22,26,0,0,False,True,,0.0
23,27,0,0,False,True,0.5454545454545454,0.8871639008998209
24,29,0,0,False,True,0.8181818181818181,0.9200817886830971
25,30,0,0,False,True,0.5757575757575757,0.8821211094979319
26,31,0,0,False,True,0.3636363636363636,0.7413356072232965
27,32,0,0,False,True,0.4242424242424242,0.7399853698407473
28,33,0,0,False,True,0.8484848484848484,0.9369993123268793
29,34,0,0,False,True,0.8484848484848484,0.8616589466551584
30,36,0,0,False,True,0.9999999999999998,0.8608284620211165
31,37,0,0,False,True,0.8484848484848484,0.0
32,38,0,0,False,True,,0.0
33,39,0,0,False,True,0.7575757575757575,0.0
34,40,0,0,False,True,,0.0
35,42,0,0,False,True,,0.0
36,43,0,0,False,True,0.7575757575757575,0.9454545454545454
37,44,0,0,False,True,,0.0
38,46,0,0,False,True,0.5151515151515151,0.8663791001045901
39,47,0,0,False,True,0.3636363636363636,0.8690030019685596
40,48,0,0,False,True,,0.0
