,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,,0.0
1,1,1,1,True,True,0.2727272727272727,0.8189230248533257
2,2,0,0,False,True,,0.0
3,3,1,1,True,True,0.3333333333333333,0.9187105190739588
4,4,0,0,False,True,0.0303030303030303,0.9438798074485389
5,5,0,0,False,True,0.0606060606060606,0.47193990372426947
6,6,0,0,False,True,,0.0
7,7,0,0,False,True,0.5757575757575757,0.4823819106188661
8,9,0,0,False,True,,0.0
9,10,0,0,False,True,,0.0
10,11,0,0,False,True,,0.0
11,13,0,0,False,True,0.4848484848484848,0.8571428571428571
12,14,0,0,False,True,-0.2424242424242424,0.9153257875912927
13,15,0,0,False,True,0.0,0.7348469228349535
14,16,0,0,False,True,0.5151515151515151,0.6153846153846154
15,18,0,0,False,True,0.5454545454545454,0.8854377448471461
16,19,0,0,False,True,,0.0
17,20,0,0,False,True,,0.0
18,22,1,1,True,True,0.2,0.9131067826682124
19,23,0,0,False,True,,0.0
20,24,1,1,True,True,-0.3636363636363636,0.805716197153229
21,26,0,0,False,True,,0.0
22,32,0,0,False,True,,0.0
23,34,0,0,False,True,0.303030303030303,0.6788442333021307
24,36,0,0,False,True,0.3636363636363636,0.7069625178409298
25,37,0,0,False,True,0.8484848484848484,0.8012699563673527
26,38,0,0,False,True,,0.0
27,39,0,0,False,True,,0.0
28,40,0,0,False,True,,0.0
29,42,0,0,False,True,,0.0
30,43,0,0,False,True,0.4242424242424242,0.8833884651585509
31,44,0,0,False,True,,0.0
32,46,0,0,False,True,0.606060606060606,0.9576635971035924
33,47,0,0,False,True,0.0909090909090909,0.8151804082662738
34,48,0,0,False,True,,0.0
