,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,,0.0
1,1,1,1,True,True,0.5151515151515151,0.7844645405527362
2,2,0,0,False,True,,0.0
3,3,1,1,True,True,-0.1212121212121212,0.8293805060462441
4,5,0,0,False,True,0.4545454545454545,0.928719514279821
5,6,0,0,False,True,,0.0
6,7,0,0,False,True,0.4242424242424242,0.9499999999999998
7,9,0,0,False,True,,0.0
8,10,0,0,False,True,,0.0
9,11,0,0,False,True,,0.0
10,13,0,0,False,True,0.5151515151515151,0.9415130835240085
11,14,0,0,False,True,-0.5454545454545454,0.9153257875912927
12,15,0,0,False,True,-0.2121212121212121,0.7500000000000001
13,16,0,0,False,True,0.2121212121212121,0.9095880536541954
14,18,0,0,False,True,0.4545454545454545,0.9284766908852592
15,20,0,0,False,True,,0.0
16,22,1,1,True,True,0.7878787878787877,0.8387421368293257
17,34,0,0,False,True,0.606060606060606,0.9819805060619657
18,36,0,0,False,True,0.6666666666666666,0.86046511627907
19,37,0,0,False,True,0.8181818181818181,0.9113719611210549
20,38,0,0,False,True,,0.0
21,40,0,0,False,True,,0.0
22,42,0,0,False,True,,0.0
23,43,0,0,False,True,0.2121212121212121,0.7520240651551335
24,46,0,0,False,True,0.2424242424242424,0.9165444688834582
25,47,0,0,False,True,0.3636363636363636,0.5962641122874358
