,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.2727272727272727,0.7379024325749306
1,1,1,1,True,True,-0.0909090909090909,0.7979249985750353
2,2,0,0,False,True,0.4848484848484848,0.7844645405527362
3,3,1,1,True,True,0.06666666666666665,0.0
4,4,0,0,False,True,-0.0606060606060606,0.961154077755928
5,5,0,0,False,True,0.606060606060606,0.7116700695043588
6,6,0,0,False,True,0.1818181818181818,0.7973815320737669
7,7,0,0,False,True,-0.4242424242424242,0.8574929257125441
8,8,1,1,True,True,0.06666666666666665,0.7858252779857413
9,9,0,0,False,True,,0.0
10,10,0,0,False,True,-0.2121212121212121,0.8085428229838166
11,11,0,0,False,True,0.7878787878787877,0.0
12,12,0,0,False,True,0.4848484848484848,0.0
13,13,0,0,False,True,0.4848484848484848,0.9304842103984708
14,14,0,0,False,True,-0.4545454545454545,0.9443568758679046
15,15,0,0,False,True,0.3333333333333333,0.8996469021204838
16,16,0,0,False,True,-0.1515151515151515,0.9320589306096471
17,17,0,0,False,True,0.0606060606060606,0.9014978717104178
18,18,0,0,False,True,0.4545454545454545,0.827170191868511
19,19,0,0,False,True,0.5757575757575757,0.653358607776565
20,20,0,0,False,True,,0.0
21,21,0,0,False,True,0.0,0.9455944882296071
22,22,1,1,True,True,-0.2121212121212121,0.8828295892956407
23,23,0,0,False,True,-0.2121212121212121,0.9203156936688812
24,24,1,1,True,True,0.0606060606060606,0.7142020584899864
25,25,0,0,False,True,0.0606060606060606,0.8392795981688337
26,26,0,0,False,True,-0.1515151515151515,0.0
27,27,0,0,False,True,0.2727272727272727,0.940403258591788
28,28,0,0,False,True,0.3333333333333333,0.940717722154696
29,29,0,0,False,True,-0.606060606060606,0.9088932591463857
30,30,0,0,False,True,0.4242424242424242,0.9108536674831182
31,31,0,0,False,True,0.1818181818181818,0.7542890232888573
32,32,0,0,False,True,-0.303030303030303,0.672538245981366
33,34,0,0,False,True,-0.5757575757575757,0.8693182879212227
34,35,1,1,True,True,0.0606060606060606,0.0
35,36,0,0,False,True,0.606060606060606,0.8400825588825812
36,37,0,0,False,True,0.6363636363636362,0.0
37,38,0,0,False,True,,0.0
38,39,0,0,False,True,,0.0
39,40,0,0,False,True,,0.0
40,41,0,0,False,True,0.1818181818181818,0.9379580992210836
41,42,0,0,False,True,,0.0
42,43,0,0,False,True,0.4242424242424242,0.8702888011474107
43,44,0,0,False,True,0.2727272727272727,0.5209880722517277
44,45,0,0,False,True,0.303030303030303,0.9415838181383994
45,46,0,0,False,True,0.5151515151515151,0.8488746876271653
46,47,0,0,False,True,0.4242424242424242,0.9100315103865801
47,48,0,0,False,True,-0.1818181818181818,0.7994862354917318
48,49,0,0,False,True,-0.1818181818181818,0.9335638713962128
