,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.6363636363636362,0.7267220926874316
1,1,0,0,False,True,0.19999999999999998,0.8764598212022146
2,2,0,0,False,True,0.2727272727272727,0.9591663046625439
3,3,0,0,False,True,-0.08571428571428572,1.0000000000000002
4,4,0,0,False,True,-0.2777777777777778,0.9263710192499128
5,5,0,0,False,True,0.4222222222222222,0.9831920802501751
6,6,0,0,False,True,0.018181818181818184,0.9417419115948376
7,7,0,0,False,True,0.5714285714285714,1.0
8,8,0,0,False,True,0.04761904761904762,1.0
9,9,0,0,False,True,0.2527472527472528,0.9238226430771597
