,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999998,1.0000000000000002
1,1,0,0,False,True,0.0,0.9999999999999999
2,2,1,1,True,True,0.9285714285714285,0.8809523809523809
3,3,0,0,False,True,0.9999999999999998,1.0
4,4,0,0,True,True,0.6428571428571428,0.9999999999999999
5,5,0,0,False,True,0.9999999999999998,0.9999999999999999
6,6,0,0,False,True,,0.0
7,7,1,1,True,True,-0.07142857142857142,1.0
8,8,0,0,False,True,0.9999999999999998,1.0
9,9,0,0,False,True,0.9999999999999998,1.0000000000000002
