,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.01098901098901099,0.0
1,1,0,0,False,True,-0.14705882352941174,0.7800897031134184
2,2,1,1,True,True,0.3186813186813187,0.9555555555555554
3,3,0,0,False,True,0.1619047619047619,0.0
4,4,0,0,True,True,-0.43722943722943725,0.0
5,5,0,0,False,True,0.24444444444444444,0.9581644410252332
6,6,0,0,False,True,,0.0
7,7,1,1,True,True,0.21904761904761905,0.8846153846153847
8,8,0,0,False,True,-0.39999999999999997,0.9349848605119565
9,9,0,0,False,True,-0.0909090909090909,0.9524029898192575
