,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.01098901098901099,0.0
1,1,0,0,False,True,-0.14705882352941174,0.7800897031134184
2,2,1,1,True,True,0.14285714285714285,0.0
3,3,0,0,False,True,0.1619047619047619,0.0
4,4,0,0,True,True,-0.3593073593073593,0.0
5,5,0,0,False,True,0.022222222222222223,0.9615384615384613
6,6,0,0,False,True,,0.0
7,7,1,1,True,True,0.26666666666666666,0.9405399431259603
8,8,0,0,False,True,-0.2173913043478261,0.9219375647028435
9,9,0,0,False,True,0.39393939393939387,0.9396184772996339
