,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.3333333333333333,1.0000000000000002
1,1,1,1,True,True,0.0606060606060606,0.9799578870122228
2,2,0,0,False,True,0.3636363636363636,0.8299275201966066
3,3,0,1,True,False,0.3333333333333333,1.0
4,4,0,0,False,True,0.303030303030303,0.9885710532241611
5,5,0,0,False,True,0.2121212121212121,0.8387237011128937
6,6,0,0,False,True,0.2121212121212121,0.9999999999999998
7,7,0,0,False,True,0.9999999999999998,0.7610423906471905
8,8,1,1,True,True,0.2,0.9101698143253768
9,9,0,0,False,True,0.1212121212121212,1.0000000000000002
