,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.022222222222222223,0.8269767696299568
1,1,0,0,False,True,0.5111111111111111,1.0
2,2,0,0,False,True,-0.19999999999999998,0.8765230646861663
3,3,0,0,False,True,0.5111111111111111,0.0
4,4,0,0,False,True,-0.19999999999999998,0.9999999999999998
5,5,0,0,False,True,0.0,0.8285522649991612
6,6,0,0,False,True,0.1111111111111111,0.9383881776971763
7,7,0,0,True,True,0.19999999999999998,0.8450002963968398
8,8,0,0,False,True,0.7999999999999999,0.9077161898947307
9,9,1,1,True,True,0.9999999999999999,0.9239209796193592
