,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.5151515151515151,0.7453940198968322
1,1,1,1,True,True,-0.4242424242424242,0.8908708063747479
2,2,0,0,False,True,0.4242424242424242,0.875273565740622
3,3,1,0,True,False,-0.3333333333333333,0.0
4,4,0,0,False,True,-0.0606060606060606,0.9655810287305759
5,5,0,0,False,True,0.3333333333333333,0.7401480444148052
6,6,0,0,False,True,0.8787878787878787,0.8603090020146066
7,7,0,0,False,True,0.0,0.8902638145194516
8,8,1,1,True,True,-0.06666666666666665,0.8459098688756272
9,9,0,0,False,True,-0.4848484848484848,0.8207293546575959
