,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.0,0.883202255976217
1,1,0,0,False,True,0.0,0.9484462161280186
2,2,0,1,True,False,0.21428571428571427,0.9221388919541468
3,3,0,0,False,True,0.21428571428571427,0.9710083124552245
4,4,0,0,True,True,0.21428571428571427,0.9851843661437778
5,5,0,0,False,True,0.2857142857142857,1.0
6,6,0,0,False,True,0.0,0.8391463916782737
7,7,1,1,True,True,0.6666666666666669,0.9678215817483969
8,8,0,0,False,True,-0.14285714285714285,0.9194744451420719
9,9,0,0,False,True,0.0,0.0
