,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,-0.3333333333333334,0.9015889691237621
1,1,0,0,False,True,0.2857142857142857,0.8306277919354926
2,2,0,1,True,False,0.4999999999999999,0.8662301137279158
3,3,0,0,False,True,-0.3571428571428571,0.9304842103984708
4,4,0,0,True,True,-0.42857142857142855,0.9801960588196068
5,5,0,0,False,True,0.42857142857142855,0.9512228189487626
6,6,0,0,False,True,-0.3333333333333334,0.9429903335828895
7,7,1,1,True,True,-0.3333333333333334,0.9123680293217222
8,8,0,0,False,True,0.07142857142857142,0.9379118404303046
9,9,0,0,False,True,0.5714285714285714,0.5819876952473779
