,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.0,0.978231976089037
1,1,0,0,False,True,0.0,0.9649012813540153
2,2,0,1,True,False,0.0,0.0
3,3,0,0,False,True,0.7857142857142856,0.9460662356907414
4,4,0,0,True,True,0.42857142857142855,0.898645105261295
5,5,0,0,False,True,0.7857142857142856,1.0
6,6,0,0,False,True,0.0,0.8391463916782737
7,7,1,1,True,True,-0.3333333333333334,0.9678215817483969
8,8,0,0,False,True,-0.14285714285714285,0.9999999999999999
9,9,0,0,False,True,0.7857142857142856,0.9233103583065964
