,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,-0.5555555555555555,0.8269767696299568
1,1,0,0,False,True,0.24444444444444444,1.0
2,2,0,0,False,True,0.9999999999999999,0.9999999999999998
3,3,0,0,False,True,0.9999999999999999,0.0
4,4,0,0,False,True,0.5555555555555555,0.9999999999999998
5,5,0,0,False,True,-0.19999999999999998,1.0
6,6,0,0,False,True,0.3333333333333333,0.8226366627527563
7,7,0,0,True,True,0.0,0.0
8,8,0,0,False,True,0.1111111111111111,1.0000000000000002
9,9,1,1,True,True,-0.19999999999999998,0.9239209796193592
