,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.8666666666666666,0.8970401159532518
1,1,0,0,False,True,0.9999999999999999,0.6373774391990981
2,2,0,0,False,True,0.8666666666666666,0.9751728395878438
3,3,0,0,True,True,0.8666666666666666,0.8041664463712644
4,4,0,0,False,True,0.9999999999999999,0.7757691249335698
5,5,0,0,False,True,0.9999999999999999,0.8957595724788753
6,7,0,0,False,True,0.9999999999999999,0.9797152654300411
7,8,0,0,False,True,0.8666666666666666,0.8644378215075665
8,9,0,0,False,True,0.9999999999999999,0.9245283018867925
9,10,0,0,False,True,0.9999999999999999,0.8352575142847398
10,11,0,0,False,True,0.9999999999999999,1.0
11,12,0,0,False,True,0.9999999999999999,0.7787570977302439
12,13,0,0,False,True,,0.0
13,14,0,0,False,True,0.9999999999999999,0.9239303415761111
14,15,0,0,False,True,0.8666666666666666,0.9969839217789148
15,16,0,0,False,True,0.9999999999999999,0.8382807214396425
16,17,0,0,False,True,0.8666666666666666,0.863153006472654
17,18,0,0,False,True,0.8666666666666666,0.9879104606133596
18,19,0,0,False,True,0.9999999999999999,0.800142437462181
