,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.2,0.565436226342361
1,1,0,0,False,True,0.9999999999999999,1.0000000000000002
2,2,0,0,False,True,0.9999999999999999,0.907103216524276
3,3,0,0,True,True,0.6,1.0
4,4,0,0,False,True,-0.2,0.7752636829481497
5,6,0,0,False,True,0.6,0.1979107502586599
6,7,0,0,False,True,0.9999999999999999,1.0000000000000002
7,8,0,0,False,True,0.9999999999999999,0.9562595016167077
8,9,0,0,False,True,-0.3333333333333333,0.2027070466227657
9,10,0,0,False,True,0.2,0.9999999999999999
10,11,0,0,False,True,0.9999999999999999,1.0
11,12,0,0,False,True,0.9999999999999999,1.0
12,13,0,0,False,True,,0.0
13,14,0,0,False,True,0.7333333333333333,1.0000000000000002
14,15,0,0,False,True,0.9999999999999999,1.0000000000000002
15,16,0,0,False,True,0.7333333333333333,1.0
16,17,0,0,False,True,0.06666666666666665,0.3913118960624632
17,18,0,0,False,True,0.9999999999999999,0.9999999999999998
18,19,0,0,False,True,0.7333333333333333,1.0
