,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999998,0.9999999999999999
1,1,1,1,True,True,0.606060606060606,0.9063269671749657
2,2,0,0,False,True,,0.0
3,3,1,1,True,True,0.9999999999999998,0.9349469900084573
4,4,0,0,False,True,0.8787878787878787,0.9606047309259091
5,5,0,0,False,True,0.8181818181818181,0.9649012813540153
6,6,0,0,False,True,0.8484848484848484,0.9367839145523915
7,7,0,0,False,True,0.8484848484848484,0.9888513796308233
8,8,1,1,True,True,0.9999999999999998,0.7750237972966844
9,9,0,0,False,True,0.303030303030303,0.9395791278697605
