,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.24444444444444444,1.0
1,1,0,0,False,True,0.19999999999999998,1.0
2,2,0,0,False,True,-0.19999999999999998,0.8765230646861663
3,3,0,0,False,True,0.5111111111111111,0.8897565210026093
4,4,0,0,False,True,0.06666666666666667,0.9999999999999998
5,5,0,0,False,True,-0.7999999999999999,0.8285522649991612
6,6,0,0,False,True,0.7777777777777777,0.9310500501950043
7,7,0,0,True,True,0.0,0.0
8,8,0,0,False,True,0.0,0.9077161898947307
9,9,1,1,True,True,0.19999999999999998,1.0000000000000002
