,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,-0.5555555555555555,0.6749263711465145
1,1,0,0,False,True,-0.06666666666666667,0.7436978013636227
2,2,0,0,False,True,-0.4222222222222222,0.9764672918705588
3,3,0,0,False,True,-0.7777777777777777,0.0
4,4,0,0,False,True,-0.19999999999999998,0.9202627172903879
5,5,0,0,False,True,-0.1111111111111111,0.9567297464698797
6,6,0,0,False,True,0.1111111111111111,0.8370689219127695
7,7,0,0,True,True,-0.3333333333333333,0.938531668711012
8,8,0,0,False,True,,0.0
9,9,1,1,True,True,-0.19999999999999998,0.563621480190678
