,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.5151515151515151,0.903805060585677
1,1,1,1,True,True,0.2424242424242424,0.9086882225022429
2,2,0,0,False,True,0.4545454545454545,0.7340317845664998
3,3,1,0,True,False,-0.3333333333333333,0.9767735348900166
4,4,0,0,False,True,0.0606060606060606,0.9545454545454546
5,5,0,0,False,True,-0.1515151515151515,0.8571428571428571
6,6,0,0,False,True,0.2424242424242424,0.8603090020146066
7,7,0,0,False,True,0.0,0.8098582871985257
8,8,1,1,True,True,0.06666666666666665,0.8842048302391149
9,9,0,0,False,True,-0.4848484848484848,0.8207293546575959
