,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.7333333333333333,0.9416965821485117
1,1,0,0,False,True,0.24444444444444444,0.7436978013636227
2,2,0,0,False,True,-0.4222222222222222,0.9764672918705588
3,3,0,0,False,True,-0.7777777777777777,0.9120502654886518
4,4,0,0,False,True,-0.1111111111111111,0.9202627172903879
5,5,0,0,False,True,0.8222222222222221,0.9567297464698797
6,6,0,0,False,True,0.15555555555555553,0.6809176411426012
7,7,0,0,True,True,-0.7999999999999999,0.0
8,8,0,0,False,True,,0.0
9,9,1,1,True,True,0.19999999999999998,0.7061910370753488
