,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.3333333333333333,0.872081599272381
1,1,1,1,True,True,0.3636363636363636,0.9799578870122228
2,2,0,0,False,True,0.3333333333333333,0.9740215340114143
3,3,0,1,True,False,-0.2,0.0
4,4,0,0,False,True,0.1212121212121212,1.0
5,5,0,0,False,True,0.0909090909090909,0.7965821859505252
6,6,0,0,False,True,0.4848484848484848,0.9999999999999998
7,7,0,0,False,True,0.9999999999999998,1.0
8,8,1,1,True,True,-0.2,0.8320502943378437
9,9,0,0,False,True,0.1212121212121212,1.0000000000000002
