,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.3333333333333333,0.9416965821485117
1,1,0,0,False,True,0.15555555555555553,0.7436978013636227
2,2,0,0,False,True,0.0,0.876274581884664
3,3,0,0,False,True,-0.37777777777777777,0.9016696346674322
4,4,0,0,False,True,-0.06666666666666667,0.9202627172903879
5,5,0,0,False,True,-0.39999999999999997,0.8785764965929088
6,6,0,0,False,True,0.1111111111111111,0.842077888986813
7,7,0,0,True,True,-0.19999999999999998,0.8062771972092695
8,8,0,0,False,True,,0.0
9,9,1,1,True,True,0.7333333333333333,0.7061910370753488
