,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.5454545454545454,0.8998425413316952
1,1,1,1,True,True,0.3333333333333333,0.8923014143544528
2,2,0,0,False,True,0.5151515151515151,0.7167580288225636
3,3,1,1,True,True,-0.3333333333333333,0.9451890567189065
4,4,0,0,False,True,0.0909090909090909,0.9438798074485389
5,5,0,0,False,True,-0.0303030303030303,0.4595725150090289
6,6,0,0,False,True,0.2424242424242424,0.8357039923266477
7,7,0,0,False,True,-0.2424242424242424,0.9198662110078
8,8,1,1,True,True,0.4666666666666666,0.8420753583206845
9,9,0,0,False,True,-0.5151515151515151,0.8202924943750566
