,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.8666666666666666,0.9999999999999999
1,1,0,0,False,True,0.9999999999999999,0.9374602115346335
2,2,0,0,False,True,0.9555555555555554,0.8900862436453899
3,3,0,0,False,True,0.9555555555555554,0.971482785150266
4,4,0,0,False,True,0.24444444444444444,0.9486621652459033
5,5,0,0,False,True,0.9555555555555554,0.9599999999999999
6,6,0,0,False,True,0.7777777777777777,0.8824418982027676
7,7,0,0,True,True,0.15555555555555553,1.0
8,8,0,0,False,True,0.8666666666666666,1.0000000000000002
9,9,1,1,True,True,0.9999999999999999,0.9707253433941511
